session,icpsr,statecode,district,state,party,name,dwnom_1,dwnom_2,dwnom_bse1,dwnom_bse2
112,29571,TX,25,TEXAS,100,DOGGETT,-0.418,-0.336,0.0451,0.0435
112,20355,TX,26,TEXAS,200,BURGESS,0.581,-0.28,0.069,0.3279
112,21184,TX,27,TEXAS,200,FARENTHOLD,0.551,0.014,0.0557,0.2223
112,20533,TX,28,TEXAS,100,CUELLAR,-0.216,0.54,0.0159,0.1402
112,39304,TX,29,TEXAS,100,GREEN,-0.32,0.466,0.0346,0.03
112,39305,TX,30,TEXAS,100,JOHNSON,-0.484,0.172,0.0171,0.0715
112,20356,TX,31,TEXAS,200,CARTER,0.501,0.406,0.0951,0.089
112,29759,TX,32,TEXAS,200,SESSIONS,0.62,0.034,0.0662,0.2799
112,20357,UT,1,UTAH,200,BISHOP,0.563,0.021,0.0825,0.234
112,20140,UT,2,UTAH,100,MATHESON,-0.104,0.484,0.0119,0.088
112,20949,UT,3,UTAH,200,CHAFFETZ,0.719,-0.366,0.0397,0.2609
112,20750,VT,1,VERMONT,100,WELCH,-0.457,-0.145,0.0204,0.0638
112,20756,VA,1,VIRGINI,200,WITTMAN,0.415,-0.213,0.0769,0.3246
112,21185,VA,2,VIRGINI,200,RIGELL,0.501,-0.414,0.1186,0.3668
112,39307,VA,3,VIRGINI,100,SCOTT,-0.456,-0.004,0.0263,0.0656
112,20143,VA,4,VIRGINI,200,FORBES,0.426,0.052,0.0725,0.1593
112,21186,VA,5,VIRGINI,200,HURT,0.61,-0.034,0.0457,0.1812
112,39308,VA,6,VIRGINI,200,GOODLATT,0.508,-0.059,0.0725,0.1976
112,20144,VA,7,VIRGINI,200,CANTOR,0.555,-0.062,0.0832,0.2757
112,29149,VA,8,VIRGINI,100,MORAN,-0.309,-0.289,0.0303,0.1091
112,21191,VA,9,VIRGINI,200,GRIFFITH,0.558,-0.467,0.1021,0.2391
112,14869,VA,10,VIRGINI,200,WOLF,0.287,-0.263,0.0336,0.0678
112,20952,VA,11,VIRGINI,100,CONNOLLY,-0.288,-0.145,0.0209,0.1941
112,29937,WA,1,WASHING,100,INSLEE,-0.331,-0.233,0.0289,0.0699
112,31101,WA,1,WASHING,100,DELBENE,-0.263,-0.216,0.0151,0.0781
112,20145,WA,2,WASHING,100,LARSEN,-0.37,0.249,0.0265,0.0387
112,21187,WA,3,WASHING,200,HERRERA BEU,0.43,-0.479,0.086,0.3006
112,29580,WA,4,WASHING,200,HASTINGS,0.439,0.213,0.0737,0.1168
112,20535,WA,5,WASHING,200,MCMORRIS RO,0.454,0.021,0.079,0.2125
112,14413,WA,6,WASHING,100,DICKS,-0.313,0.076,0.0324,0.0214
112,15613,WA,7,WASHING,100,MCDERMOT,-0.679,-0.166,0.0676,0.2158
112,20536,WA,8,WASHING,200,REICHERT,0.241,-0.389,0.046,0.2613
112,29768,WA,9,WASHING,100,SMITH,-0.276,-0.196,0.0206,0.111
112,21188,WV,1,WEST VI,200,MCKINLEY,0.295,0.025,0.0343,0.161
112,20146,WV,2,WEST VI,200,CAPITO,0.268,-0.058,0.0314,0.1211
112,14448,WV,3,WEST VI,100,RAHALL,-0.292,0.384,0.0258,0.0205
112,29939,WI,1,WISCONS,200,RYAN,0.586,-0.353,0.0693,0.2789
112,29940,WI,2,WISCONS,100,BALDWIN,-0.565,-0.218,0.0303,0.1415
112,29769,WI,3,WISCONS,100,KIND,-0.27,-0.131,0.0186,0.0724
112,20537,WI,4,WISCONS,100,MOORE,-0.55,-0.316,0.0262,0.0787
112,14657,WI,5,WISCONS,200,SENSENBR,0.672,-0.641,0.0232,0.1875
112,14675,WI,6,WISCONS,200,PETRI,0.383,-0.373,0.0493,0.1047
112,21189,WI,7,WISCONS,200,DUFFY,0.549,-0.401,0.0569,0.2884
112,21190,WI,8,WISCONS,200,RIBBLE,0.693,-0.363,0.0746,0.148
112,20953,WY,1,WYOMING,200,LUMMIS,0.703,-0.293,0.0323,0.2007
112,49700,AL,0,ALABAMA,200,SESSIONS,0.545,0.05,0.0178,0.0825
112,94659,AL,0,ALABAMA,200,SHELBY,0.428,0.431,0.011,0.0444
112,40300,AK,0,ALASKA,200,MURKOWSKI,0.192,-0.32,0.0107,0.0486
112,40900,AK,0,ALASKA,100,BEGICH,-0.257,0.356,0.0227,0.1667
112,15429,AZ,0,ARIZONA,200,KYL,0.563,-0.426,0.0159,0.0325
112,15039,AZ,0,ARIZONA,200,MCCAIN,0.378,-0.678,0.0332,0.1022
112,40301,AR,0,ARKANSA,100,PRYOR,-0.201,0.505,0.0296,0.0564
112,20101,AR,0,ARKANSA,200,BOOZMAN,0.415,0.111,0.0573,0.1503
112,15011,CA,0,CALIFOR,100,BOXER,-0.465,-0.335,0.0464,0.0334
112,49300,CA,0,CALIFOR,100,FEINSTEIN,-0.279,-0.116,0.0204,0.0278
112,29906,CO,0,COLORAD,100,UDALL,-0.359,0.095,0.0275,0.0872
112,40910,CO,0,COLORAD,100,BENNET,-0.231,-0.145,0.0218,0.094
112,41101,CT,0,CONNECT,100,BLUMENTHAL,-0.417,-0.18,0.0875,0.1182
112,15704,CT,0,CONNECT,100,LIEBERMAN,-0.217,-0.247,0.022,0.0244
112,40916,DE,0,DELAWAR,100,COONS,-0.314,-0.153,0.064,0.1109
112,15015,DE,0,DELAWAR,100,CARPER,-0.182,-0.176,0.0063,0.0228
112,41102,FL,0,FLORIDA,200,RUBIO,0.579,-0.471,0.0233,0.3198
112,14651,FL,0,FLORIDA,100,NELSON,-0.196,0.416,0.0242,0.096
112,29512,GA,0,GEORGIA,200,CHAMBLISS,0.435,0.133,0.0223,0.0666
112,29909,GA,0,GEORGIA,200,ISAKSON,0.416,-0.102,0.021,0.1253
112,14400,HI,0,HAWAII,100,AKAKA,-0.423,0.294,0.0092,0.065
112,4812,HI,0,HAWAII,100,INOUYE,-0.329,0.087,0.007,0.0588
112,40902,ID,0,IDAHO,200,RISCH,0.672,0.585,0.0601,0.0996
112,29345,ID,0,IDAHO,200,CRAPO,0.501,0.174,0.0111,0.077
112,15021,IL,0,ILLINOI,100,DURBIN,-0.375,-0.35,0.0115,0.0363
112,20115,IL,0,ILLINOI,200,KIRK,0.286,-0.745,0.0614,0.2297
112,14806,IN,0,INDIANA,200,COATS,0.37,-0.269,0.0192,0.0361
112,14506,IN,0,INDIANA,200,LUGAR,0.3,-0.515,0.0164,0.098
112,14226,IA,0,IOWA,200,GRASSLEY,0.343,-0.086,0.0104,0.078
112,14230,IA,0,IOWA,100,HARKIN,-0.372,-0.511,0.0317,0.0399
112,29722,KS,0,KANSAS,200,MORAN,0.431,0.146,0.0757,0.1942
112,14852,KS,0,KANSAS,200,ROBERTS,0.419,-0.157,0.0219,0.0255
112,41104,KY,0,KENTUCK,200,PAUL,0.974,-0.228,0.149,0.1629
112,14921,KY,0,KENTUCK,200,MCCONNELL,0.419,-0.022,0.0132,0.0517
112,29918,LA,0,LOUISIA,200,VITTER,0.505,0.224,0.0197,0.0723
112,49702,LA,0,LOUISIA,100,LANDRIEU,-0.204,0.457,0.0306,0.0428
112,49703,ME,0,MAINE,200,COLLINS,0.088,-0.567,0.0205,0.0666
112,14661,ME,0,MAINE,200,SNOWE,0.083,-0.514,0.0121,0.019
112,14440,MD,0,MARYLAN,100,MIKULSKI,-0.385,-0.106,0.0165,0.0217
112,15408,MD,0,MARYLAN,100,CARDIN,-0.337,-0.275,0.0278,0.0483
112,40913,MA,0,MASSACH,200,BROWN,0.126,-0.234,0.0176,0.128
112,14920,MA,0,MASSACH,100,KERRY  JOHN,-0.373,-0.289,0.0364,0.0315
112,29732,MI,0,MICHIGA,100,STABENOW,-0.335,0.02,0.0072,0.0318
112,14709,MI,0,MICHIGA,100,LEVIN  CARL,-0.411,-0.072,0.0227,0.0279
112,40700,MN,0,MINNESO,100,KLOBUCHAR,-0.254,-0.172,0.0299,0.0751
112,40904,MN,0,MINNESO,100,FRANKEN,-0.433,-0.023,0.1034,0.1113
112,14009,MS,0,MISSISS,200,COCHRAN,0.291,0.032,0.0068,0.0724
112,29534,MS,0,MISSISS,200,WICKER,0.388,0.304,0.0397,0.0406
112,40701,MO,0,MISSOUR,100,MCCASKILL,-0.164,0.084,0.0138,0.0731
112,29735,MO,0,MISSOUR,200,BLUNT,0.453,0.154,0.0667,0.1495
112,14203,MT,0,MONTANA,100,BAUCUS,-0.226,0.061,0.0085,0.019
112,40702,MT,0,MONTANA,100,TESTER,-0.23,0.321,0.0126,0.1955
112,40905,NE,0,NEBRASK,200,JOHANNS,0.405,0.11,0.0164,0.1811
112,40103,NE,0,NEBRASK,100,NELSON  BEN,-0.035,0.609,0.0589,0.0741
112,29537,NV,0,NEVADA,200,ENSIGN,0.533,-0.604,0.0193,0.2116
112,15054,NV,0,NEVADA,100,REID,-0.289,0.394,0.0187,0.1221
112,41106,NH,0,NEW HAM,200,AYOTTE,0.368,-0.609,0.053,0.101
112,40906,NH,0,NEW HAM,100,SHAHEEN,-0.294,-0.32,0.0762,0.1058
112,29373,NJ,0,NEW JER,100,MENENDEZ,-0.372,-0.117,0.0295,0.031
112,14914,NJ,0,NEW JER,100,LAUTENBERG,-0.403,-0.469,0.05,0.0534
112,14912,NM,0,NEW MEX,100,BINGAMAN,-0.281,0.15,0.007,0.076
112,29924,NM,0,NEW MEX,100,UDALL,-0.46,0.215,0.0147,0.1276
112,20735,NY,0,NEW YOR,100,GILLIBRAND,-0.297,0.26,0.0358,0.13
112,14858,NY,0,NEW YOR,100,SCHUMER,-0.362,-0.377,0.01,0.0261
112,29548,NC,0,NORTH C,200,BURR,0.469,-0.118,0.0248,0.1371
112,40907,NC,0,NORTH C,100,HAGAN,-0.213,0.359,0.0205,0.0899
112,15502,ND,0,NORTH D,100,CONRAD,-0.317,0.771,0.0541,0.2385
112,41107,ND,0,NORTH D,200,HOEVEN,0.339,0.255,0.0225,0.1901
112,29389,OH,0,OHIO,100,BROWN,-0.452,-0.123,0.0314,0.0725
112,29386,OH,0,OHIO,200,PORTMAN,0.388,-0.322,0.0482,0.1906
112,15424,OK,0,OKLAHOM,200,INHOFE,0.556,0.002,0.0106,0.0757
112,29555,OK,0,OKLAHOM,200,COBURN,0.807,-0.018,0.019,0.1614
112,40908,OR,0,OREGON,100,MERKLEY,-0.396,-0.462,0.1184,0.1361
112,14871,OR,0,OREGON,100,WYDEN,-0.324,-0.351,0.0095,0.0219
112,40703,PA,0,PENNSYL,100,CASEY,-0.308,0.29,0.0323,0.076
112,29935,PA,0,PENNSYL,200,TOOMEY,0.656,-0.338,0.0337,0.2749
112,40704,RI,0,RHODE I,100,WHITEHOUSE,-0.457,-0.211,0.0783,0.1276
112,29142,RI,0,RHODE I,100,REED,-0.401,-0.205,0.0185,0.0283
112,29936,SC,0,SOUTH C,200,DEMINT,0.724,-0.147,0.0318,0.1525
112,29566,SC,0,SOUTH C,200,GRAHAM,0.422,-0.202,0.0207,0.105
112,29754,SD,0,SOUTH D,200,THUNE,0.416,0.085,0.0175,0.0986
112,15425,SD,0,SOUTH D,100,JOHNSON,-0.261,0.17,0.0197,0.0262
112,40705,TN,0,TENNESS,200,CORKER,0.378,-0.369,0.011,0.1114
112,40304,TN,0,TENNESS,200,ALEXANDER,0.324,-0.267,0.01,0.1428
112,40305,TX,0,TEXAS,200,CORNYN,0.517,-0.015,0.0123,0.0718
112,49306,TX,0,TEXAS,200,HUTCHISON,0.358,0.041,0.008,0.0553
112,41110,UT,0,UTAH,200,LEE,0.986,-0.165,0.1658,0.1438
112,14503,UT,0,UTAH,200,HATCH,0.388,-0.001,0.0072,0.0259
112,29147,VT,0,VERMONT,328,SANDERS,-0.523,-0.286,0.0219,0.0367
112,14307,VT,0,VERMONT,100,LEAHY,-0.386,-0.101,0.0251,0.025
112,40706,VA,0,VIRGINI,100,WEBB,-0.183,0.148,0.0128,0.0906
112,40909,VA,0,VIRGINI,100,WARNER,-0.222,-0.029,0.0194,0.0727
112,39310,WA,0,WASHING,100,CANTWELL,-0.301,-0.321,0.0273,0.0361
112,49308,WA,0,WASHING,100,MURRAY,-0.357,-0.215,0.0414,0.0343
112,40915,WV,0,WEST VI,100,MANCHIN,-0.069,0.491,0.0304,0.0975
112,14922,WV,0,WEST VI,100,ROCKEFELLER,-0.334,0.244,0.0077,0.0746
112,41111,WI,0,WISCONS,200,JOHNSON,0.677,-0.312,0.0574,0.2034
112,15703,WI,0,WISCONS,100,KOHL,-0.273,-0.319,0.0294,0.0281
112,49706,WY,0,WYOMING,200,ENZI,0.552,0.15,0.0134,0.0668
112,40707,WY,0,WYOMING,200,BARASSO,0.554,0.22,0.0177,0.1145
113,99911,US,0,USA,100,OBAMA,-0.368,-0.41,0.0341,0.1549
113,20300,AL,1,ALABAMA,200,BONNER,0.395,0.316,0.0689,0.0404
113,21376,AL,1,ALABAMA,200,BYRNE,0.581,0.398,0.0537,0.1212
113,21192,AL,2,ALABAMA,200,ROBY,0.359,0.525,0.0254,0.099
113,20301,AL,3,ALABAMA,200,ROGERS,0.346,0.334,0.0455,0.0301
113,29701,AL,4,ALABAMA,200,ADERHOLT,0.376,0.503,0.0608,0.0377
113,21193,AL,5,ALABAMA,200,BROOKS,0.61,-0.076,0.0382,0.0528
113,29301,AL,6,ALABAMA,200,BACHUS,0.411,0.101,0.0663,0.092
113,21102,AL,7,ALABAMA,100,SEWELL,-0.353,0.285,0.0854,0.2692
113,14066,AK,1,ALASKA,200,YOUNG,0.28,-0.062,0.0253,0.0519
113,20902,AZ,1,ARIZONA,100,KIRKPATRIC,-0.123,-0.216,0.0474,0.2396
113,21199,AZ,2,ARIZONA,100,BARBER,-0.104,-0.147,0.0238,0.2443
113,20305,AZ,3,ARIZONA,100,GRIJALVA,-0.605,-0.268,0.068,0.1572
113,21103,AZ,4,ARIZONA,200,GOSAR,0.588,-0.104,0.0341,0.1092
113,29500,AZ,5,ARIZONA,200,SALMON,0.72,-0.272,0.0346,0.2094
113,21105,AZ,6,ARIZONA,200,SCHWEIKERT,0.715,-0.154,0.0466,0.0616
113,29101,AZ,7,ARIZONA,100,PASTOR,-0.423,0.038,0.0359,0.0286
113,20304,AZ,8,ARIZONA,200,FRANKS,0.787,0.07,0.0391,0.3128
113,21300,AZ,9,ARIZONA,100,SINEMA,-0.116,-0.128,0.0111,0.2229
113,21106,AR,1,ARKANSA,200,CRAWFORD,0.341,0.328,0.0212,0.1324
113,21107,AR,2,ARKANSA,200,GRIFFIN,0.448,-0.118,0.066,0.4105
113,21108,AR,3,ARKANSA,200,WOMACK,0.34,0.419,0.0266,0.1247
113,21301,AR,4,ARKANSA,200,COTTON,0.689,-0.361,0.0529,0.5214
113,21302,CA,1,CALIFOR,200,LAMALFA,0.6,0.27,0.0401,0.2037
113,21303,CA,2,CALIFOR,100,HUFFMAN,-0.476,-0.54,0.0438,0.1041
113,20958,CA,3,CALIFOR,100,GARAMENDI,-0.332,-0.18,0.0141,0.1269
113,20903,CA,4,CALIFOR,200,MCCLINTOCK,0.807,-0.338,0.0218,0.1451
113,29901,CA,5,CALIFOR,100,THOMPSON,-0.41,0.158,0.0328,0.1053
113,20538,CA,6,CALIFOR,100,MATSUI,-0.45,-0.308,0.0175,0.0905
113,21304,CA,7,CALIFOR,100,BERA,-0.203,-0.142,0.0171,0.1402
113,21305,CA,8,CALIFOR,200,COOK,0.444,0.117,0.0343,0.1305
113,20702,CA,9,CALIFOR,100,MCNERNEY,-0.247,-0.153,0.0077,0.1208
113,21109,CA,10,CALIFOR,200,DENHAM,0.413,-0.183,0.1072,0.3653
113,14256,CA,11,CALIFOR,100,MILLER,-0.574,-0.397,0.0182,0.1279
113,15448,CA,12,CALIFOR,100,PELOSI,-0.505,-0.33,0.0287,0.0361
113,29778,CA,13,CALIFOR,100,LEE,-0.71,-0.672,0.126,0.0685
113,20762,CA,14,CALIFOR,100,SPEIER,-0.426,-0.546,0.0339,0.1417
113,21306,CA,15,CALIFOR,100,SWALWELL,-0.37,-0.115,0.0324,0.1186
113,20501,CA,16,CALIFOR,100,COSTA,-0.18,0.44,0.0107,0.1793
113,20103,CA,17,CALIFOR,100,HONDA,-0.554,-0.553,0.0282,0.0474
113,29312,CA,18,CALIFOR,100,ESHOO,-0.404,-0.491,0.0506,0.1217
113,29504,CA,19,CALIFOR,100,LOFGREN,-0.421,-0.555,0.0501,0.1867
113,29313,CA,20,CALIFOR,100,FARR,-0.469,-0.293,0.0391,0.0348
113,21307,CA,21,CALIFOR,200,VALADAO,0.334,-0.306,0.0691,0.4827
113,20307,CA,22,CALIFOR,200,NUNES,0.502,-0.044,0.0936,0.2708
113,20703,CA,23,CALIFOR,200,MCCARTHY,0.485,0.024,0.0777,0.2535
113,29774,CA,24,CALIFOR,100,CAPPS,-0.394,-0.305,0.0332,0.0707
113,29315,CA,25,CALIFOR,200,MCKEON,0.419,0.038,0.0665,0.1343
113,21308,CA,26,CALIFOR,100,BROWNLEY,-0.284,0.031,0.0171,0.0828
113,20955,CA,27,CALIFOR,100,CHU,-0.525,-0.39,0.0467,0.0592
113,20104,CA,28,CALIFOR,100,SCHIFF,-0.339,-0.206,0.0185,0.0744
113,21309,CA,29,CALIFOR,100,CARDENAS,-0.374,0.12,0.0489,0.0627
113,29707,CA,30,CALIFOR,100,SHERMAN,-0.356,-0.229,0.0371,0.0777
113,29905,CA,31,CALIFOR,200,MILLER,0.5,0.107,0.0794,0.142
113,29903,CA,32,CALIFOR,100,NAPOLITA,-0.457,-0.259,0.0305,0.0331
113,14280,CA,33,CALIFOR,100,WAXMAN,-0.485,-0.359,0.0362,0.0657
113,29316,CA,34,CALIFOR,100,BECERRA,-0.529,-0.318,0.026,0.0362
113,21310,CA,35,CALIFOR,100,NEGRETE MC,-0.437,0.003,0.0774,0.0867
113,21311,CA,36,CALIFOR,100,RUIZ,-0.197,-0.006,0.0318,0.17
113,21110,CA,37,CALIFOR,100,BASS,-0.546,-0.297,0.0642,0.0599
113,20310,CA,38,CALIFOR,100,SANCHEZ,-0.511,-0.316,0.0189,0.042
113,29321,CA,39,CALIFOR,200,ROYCE,0.715,-0.393,0.0271,0.272
113,29317,CA,40,CALIFOR,100,ROYBAL-A,-0.476,-0.322,0.0294,0.0454
113,21312,CA,41,CALIFOR,100,TAKANO,-0.515,0.019,0.0682,0.145
113,29323,CA,42,CALIFOR,200,CALVERT,0.371,0.078,0.0591,0.0952
113,29106,CA,43,CALIFOR,100,WATERS,-0.669,-0.086,0.0939,0.195
113,21195,CA,44,CALIFOR,100,HAHN,-0.463,-0.266,0.0292,0.1131
113,20539,CA,45,CALIFOR,200,CAMPBELL,0.784,-0.362,0.0571,0.3262
113,29709,CA,46,CALIFOR,100,SANCHEZ,-0.369,-0.052,0.0346,0.0233
113,21313,CA,47,CALIFOR,100,LOWENTHAL,-0.531,-0.223,0.0457,0.2106
113,15621,CA,48,CALIFOR,200,ROHRABAC,0.66,-0.372,0.0257,0.1491
113,20107,CA,49,CALIFOR,200,ISSA,0.541,-0.172,0.0805,0.2554
113,20963,CA,50,CALIFOR,200,HUNTER,0.543,0.047,0.0576,0.2689
113,21314,CA,51,CALIFOR,100,VARGAS,-0.404,0.313,0.0496,0.1156
113,21315,CA,52,CALIFOR,100,PETERS,-0.155,-0.284,0.0255,0.2469
113,20108,CA,53,CALIFOR,100,DAVIS,-0.343,-0.215,0.0221,0.0996
113,29710,CO,1,COLORAD,100,DEGETTE,-0.451,-0.378,0.0467,0.0545
113,20904,CO,2,COLORAD,100,POLIS,-0.317,-0.619,0.0341,0.2419
113,21111,CO,3,COLORAD,200,TIPTON,0.478,-0.303,0.072,0.3724
113,21112,CO,4,COLORAD,200,GARDNER,0.527,-0.258,0.0881,0.3884
113,20704,CO,5,COLORAD,200,LAMBORN,0.729,0.082,0.0245,0.3373
113,20906,CO,6,COLORAD,200,COFFMAN,0.563,-0.357,0.095,0.3245
113,20705,CO,7,COLORAD,100,PERLMUTTER,-0.286,0.162,0.0184,0.1235
113,29908,CT,1,CONNECT,100,LARSON,-0.412,-0.133,0.0304,0.0396
113,20706,CT,2,CONNECT,100,COURTNEY,-0.355,0.018,0.0152,0.0797
113,29109,CT,3,CONNECT,100,DELAURO,-0.424,-0.138,0.0346,0.0292
113,20907,CT,4,CONNECT,100,HIMES,-0.246,-0.349,0.0083,0.2055
113,21316,CT,5,CONNECT,100,ESTY,-0.317,-0.083,0.0171,0.0534
113,21113,DE,1,DELAWAR,100,CARNEY,-0.249,-0.218,0.0198,0.1686
113,20110,FL,1,FLORIDA,200,MILLER,0.665,-0.067,0.0354,0.337
113,21114,FL,2,FLORIDA,200,SOUTHERLA,0.598,-0.17,0.0445,0.2508
113,21317,FL,3,FLORIDA,200,YOHO,0.85,0.035,0.104,0.2099
113,20111,FL,4,FLORIDA,200,CRENSHAW,0.358,0.112,0.0535,0.1189
113,29328,FL,5,FLORIDA,100,BROWN,-0.422,0.093,0.0305,0.0339
113,21318,FL,6,FLORIDA,200,DESANTIS,0.739,-0.205,0.0563,0.1727
113,29331,FL,7,FLORIDA,200,MICA,0.476,0.011,0.0721,0.1613
113,20909,FL,8,FLORIDA,200,POSEY,0.501,-0.223,0.063,0.1553
113,20908,FL,9,FLORIDA,100,GRAYSON,-0.409,-0.152,0.0331,0.1469
113,21116,FL,10,FLORIDA,200,WEBSTER,0.481,-0.038,0.0602,0.2261
113,21115,FL,11,FLORIDA,200,NUGENT,0.535,-0.168,0.0713,0.3353
113,20758,FL,12,FLORIDA,200,BILIRAKI,0.393,-0.049,0.0549,0.2014
113,13047,FL,13,FLORIDA,200,YOUNG,0.333,-0.136,0.0394,0.067
113,21401,FL,13,FLORIDA,200,JOLLY,0.239,0.084,0.0171,0.0642
113,20708,FL,14,FLORIDA,100,CASTOR,-0.423,-0.06,0.0358,0.0721
113,21117,FL,15,FLORIDA,200,ROSS,0.604,0.022,0.0767,0.1671
113,20709,FL,16,FLORIDA,200,BUCHANAN,0.372,-0.248,0.0605,0.2242
113,20910,FL,17,FLORIDA,200,ROONEY,0.509,-0.161,0.0775,0.2962
113,21319,FL,18,FLORIDA,100,MURPHY,-0.146,-0.051,0.0211,0.1455
113,21320,FL,19,FLORIDA,200,RADEL,0.725,-0.524,0.0785,0.2833
113,21377,FL,19,FLORIDA,200,CLAWSON,0.752,-0.385,0.1677,0.187
113,29337,FL,20,FLORIDA,100,HASTINGS,-0.573,0.146,0.0509,0.1195
113,20959,FL,21,FLORIDA,100,DEUTCH,-0.426,-0.138,0.0452,0.095
113,21321,FL,22,FLORIDA,100,FRANKEL,-0.44,0.019,0.0444,0.1123
113,20504,FL,23,FLORIDA,100,WASSERMA,-0.417,-0.041,0.0189,0.085
113,21118,FL,24,FLORIDA,100,WILSON,-0.47,-0.076,0.0795,0.1104
113,20316,FL,25,FLORIDA,200,DIAZ-BAL,0.308,-0.071,0.051,0.1529
113,21322,FL,26,FLORIDA,100,GARCIA,-0.184,-0.103,0.0216,0.1667
113,15634,FL,27,FLORIDA,200,ROS-LEHT,0.26,-0.308,0.0354,0.1312
113,29338,GA,1,GEORGIA,200,KINGSTON,0.567,0.212,0.0763,0.1339
113,29339,GA,2,GEORGIA,100,BISHOP,-0.264,0.432,0.0226,0.0365
113,20506,GA,3,GEORGIA,200,WESTMORE,0.713,0.06,0.0237,0.3021
113,20712,GA,4,GEORGIA,100,JOHNSON,-0.458,-0.028,0.0512,0.0734
113,15431,GA,5,GEORGIA,100,LEWIS,-0.597,-0.249,0.0368,0.1303
113,20505,GA,6,GEORGIA,200,PRICE,0.68,-0.285,0.0268,0.4082
113,21122,GA,7,GEORGIA,200,WOODALL,0.757,-0.488,0.0583,0.3002
113,21123,GA,8,GEORGIA,200,SCOTT,0.623,0.115,0.0326,0.3311
113,21323,GA,9,GEORGIA,200,COLLINS,0.696,-0.281,0.0444,0.309
113,20753,GA,10,GEORGIA,200,BROUN,0.983,-0.181,0.1417,0.2504
113,20319,GA,11,GEORGIA,200,GINGREY,0.596,0.046,0.0755,0.2768
113,20507,GA,12,GEORGIA,100,BARROW,-0.115,0.495,0.0144,0.0486
113,20321,GA,13,GEORGIA,100,SCOTT,-0.308,0.173,0.0168,0.0286
113,20962,GA,14,GEORGIA,200,GRAVES,0.871,-0.297,0.0298,0.2867
113,21124,HI,1,HAWAII,100,HANABUSA,-0.374,-0.055,0.04,0.1197
113,21324,HI,2,HAWAII,100,GABBARD,-0.291,-0.059,0.0157,0.0656
113,21125,ID,1,IDAHO,200,LABRADOR,0.866,-0.118,0.105,0.2015
113,29910,ID,2,IDAHO,200,SIMPSON,0.322,0.119,0.0504,0.0904
113,29346,IL,1,ILLINOI,100,RUSH,-0.495,-0.298,0.0362,0.0303
113,21371,IL,2,ILLINOI,100,KELLY,-0.464,0.042,0.0615,0.0875
113,20508,IL,3,ILLINOI,100,LIPINSKI,-0.241,0.212,0.0084,0.0801
113,29348,IL,4,ILLINOI,100,GUTIERRE,-0.501,-0.304,0.035,0.0292
113,20954,IL,5,ILLINOI,100,QUIGLEY,-0.336,-0.497,0.0212,0.207
113,20715,IL,6,ILLINOI,200,ROSKAM,0.474,-0.131,0.0819,0.2518
113,29717,IL,7,ILLINOI,100,DAVIS,-0.51,-0.38,0.0325,0.0605
113,21325,IL,8,ILLINOI,100,DUCKWORTH,-0.267,-0.125,0.0282,0.2452
113,29911,IL,9,ILLINOI,100,SCHAKOWS,-0.614,-0.302,0.0618,0.1555
113,21326,IL,10,ILLINOI,100,SCHNEIDER,-0.195,-0.229,0.0161,0.1318
113,20749,IL,11,ILLINOI,100,FOSTER,-0.203,-0.146,0.009,0.0692
113,21327,IL,12,ILLINOI,100,ENYART,-0.256,0.228,0.0211,0.0837
113,21328,IL,13,ILLINOI,200,DAVIS,0.412,-0.445,0.1196,0.4434
113,21129,IL,14,ILLINOI,200,HULTGREN,0.537,-0.126,0.0499,0.1869
113,29718,IL,15,ILLINOI,200,SHIMKUS,0.401,-0.039,0.0712,0.1991
113,21128,IL,16,ILLINOI,200,KINZINGER,0.347,-0.118,0.0677,0.3461
113,21329,IL,17,ILLINOI,100,BUSTOS,-0.212,0.043,0.0216,0.1472
113,20914,IL,18,ILLINOI,200,SCHOCK,0.345,-0.024,0.0576,0.1781
113,15124,IN,1,INDIANA,100,VISCLOSK,-0.403,0.291,0.0362,0.0985
113,21330,IN,2,INDIANA,200,WALORSKI,0.419,0.209,0.0257,0.2939
113,21100,IN,3,INDIANA,200,STUTZMAN,0.824,0.009,0.0252,0.1294
113,21131,IN,4,INDIANA,200,ROKITA,0.671,-0.026,0.0673,0.1026
113,21331,IN,5,INDIANA,200,BROOKS,0.438,0.061,0.069,0.3787
113,21332,IN,6,INDIANA,200,MESSER,0.593,-0.007,0.0521,0.1546
113,20757,IN,7,INDIANA,100,CARSON,-0.417,0.056,0.0573,0.0931
113,21132,IN,8,INDIANA,200,BUCSHON,0.442,0.061,0.0636,0.3102
113,21133,IN,9,INDIANA,200,YOUNG,0.544,0.004,0.0693,0.2357
113,20719,IA,1,IOWA,100,BRALEY,-0.317,-0.226,0.0115,0.1007
113,20720,IA,2,IOWA,100,LOEBSACK,-0.284,-0.01,0.012,0.0422
113,29522,IA,3,IOWA,200,LATHAM,0.328,0.084,0.0512,0.1303
113,20325,IA,4,IOWA,200,KING,0.661,0.194,0.0595,0.2951
113,21134,KS,1,KANSAS,200,HUELSKAMP,0.811,-0.265,0.0339,0.0923
113,20915,KS,2,KANSAS,200,JENKINS,0.563,-0.29,0.0704,0.3817
113,21135,KS,3,KANSAS,200,YODER,0.624,-0.266,0.0511,0.369
113,21136,KS,4,KANSAS,200,POMPEO,0.717,0.147,0.0299,0.2884
113,29525,KY,1,KENTUCK,200,WHITFIEL,0.318,0.091,0.0435,0.0821
